id,user_id,book_id,quantity,unit_price,timestamp_raw,shipping,unit_price_clean,unit_price_usd,paid_price,timestamp_parsed,date,year,month,day,cluster_id,authors,author_set
67072,45530,19163,1,16€50¢,2024-11-28T12:37:16,,1980.0,1980.0,1980.0,2024-11-28 12:37:16.000,2024-11-28,2024,11,28,45530,[],()
68328,45630,19331,1,32.25$,"2024-09-23,21:11",NULL,32.25,32.25,32.25,2024-09-23 21:11:00.000,2024-09-23,2024,9,23,45630,[],()
69689,47034,18840,3,€48.75,13.07.2024 23:41:41,"7390 Dietrich Brook, Port Cole, AR 60542-4610",58.5,58.5,175.5,2024-07-13 23:41:41.000,2024-07-13,2024,7,13,47034,[],()
69096,44519,19218,2,70.0 €,16:32;05/19/25,,84.0,84.0,168.0,2025-05-19 16:32:00.000,2025-05-19,2025,5,19,44519,[],()
64871,45429,19051,1,73.00 $," 4-April-2025,23:35:00",,73.0,73.0,73.0,2025-04-04 23:35:00.000,2025-04-04,2025,4,4,45429,[],()
63770,46815,19292,1,USD51.50,04:29;11/13/24,,51.5,51.5,51.5,2024-11-13 04:29:00.000,2024-11-13,2024,11,13,46815,[],()
67190,45806,19392,2,USD 49.,2024-09-24;10:33:12 P.M.,,49.0,49.0,98.0,2024-09-24 22:33:12.000,2024-09-24,2024,9,24,45806,[],()
72571,46374,18916,5,EUR 56,"06:21, 11/22/24",NULL,67.2,67.2,336.0,2024-11-22 06:21:00.000,2024-11-22,2024,11,22,46374,[],()
68804,44785,19352,1,EUR 33.99,22:53 08/12/24,,40.788000000000004,40.788000000000004,40.79,2024-08-12 22:53:00.000,2024-08-12,2024,8,12,44785,[],()
71971,47492,19323,1,45.99 EUR,"08/03/24, 19:38:17",,55.188,55.188,55.19,2024-08-03 19:38:17.000,2024-08-03,2024,8,3,47492,[],()
65910,47364,19083,1,51$25¢,2024-10-20T04:04:06,,5125.0,5125.0,5125.0,2024-10-20 04:04:06.000,2024-10-20,2024,10,20,47364,[],()
70051,45513,19396,1,46.5$,"06:40, 11/13/24",NULL,46.5,46.5,46.5,2024-11-13 06:40:00.000,2024-11-13,2024,11,13,45513,[],()
72212,46737,19516,1,41€99¢,"23:43, 2024-10-16","314 Welch Land, North Chelsie, ND 63976-7158",5038.8,5038.8,5038.8,2024-10-16 23:43:00.000,2024-10-16,2024,10,16,45965,[],()
73019,46234,19301,5,EUR68.99,"16-Mar-2025,11:49:55 AM",,82.788,82.788,413.94,2025-03-16 11:49:55.000,2025-03-16,2025,3,16,46234,[],()
68942,44736,18937,1,65.99 USD,02/17/25 05:31,NULL,65.99,65.99,65.99,2025-02-17 05:31:00.000,2025-02-17,2025,2,17,44736,[],()
72113,46813,18900,2,63.25$,2025-03-22 02:47:17 PM,NULL,63.25,63.25,126.5,2025-03-22 14:47:17.000,2025-03-22,2025,3,22,46813,[],()
67773,45430,19046,1,EUR 19.00,07:43:52;30-MAR-2025,,22.8,22.8,22.8,2025-03-30 07:43:52.000,2025-03-30,2025,3,30,45430,[],()
70503,45340,19377,1,51.25 USD,20-JUL-2025 11:13,,51.25,51.25,51.25,2025-07-20 11:13:00.000,2025-07-20,2025,7,20,45340,[],()
69377,47621,19013,1,$ 49.,"2025-04-21, 02:27:30",,49.0,49.0,49.0,2025-04-21 02:27:30.000,2025-04-21,2025,4,21,47621,[],()
66391,45204,19492,1,€48.25,"12:41:38 pm,11/08/24",,57.9,57.9,57.9,2024-11-08 12:41:38.000,2024-11-08,2024,11,8,45204,[],()
70247,46020,19071,1,14.$,"19:59:45,05/05/25",,14.0,14.0,14.0,2025-05-05 19:59:45.000,2025-05-05,2025,5,5,46020,[],()
63126,47002,19482,1,EUR25.99,"10:27,2024-07-13",,31.187999999999995,31.187999999999995,31.19,2024-07-13 10:27:00.000,2024-07-13,2024,7,13,47002,[],()
68702,46870,19352,2,USD33.0,04:28:09 A.M.; 2-Jul-2024,,33.0,33.0,66.0,2024-07-02 04:28:09.000,2024-07-02,2024,7,2,46870,[],()
73141,44676,19220,2,60.00$,09:42;12-Aug-2024,,60.0,60.0,120.0,2024-08-12 09:42:00.000,2024-08-12,2024,8,12,44676,[],()
68629,45667,19123,1,53.5USD,08:44:07 AM 09/08/24,,53.5,53.5,53.5,2024-09-08 08:44:07.000,2024-09-08,2024,9,8,45667,[],()
66511,44383,19320,1,27.5€,25-Feb-2025;13:17:08,,33.0,33.0,33.0,2025-02-25 13:17:08.000,2025-02-25,2025,2,25,44383,[],()
66980,47028,19269,3,€ 27.0,2024-08-11T10:04:41,"2810 Jama Junction, Bennyfort, SD 74014",32.4,32.4,97.2,2024-08-11 10:04:41.000,2024-08-11,2024,8,11,47028,[],()
66033,44557,19567,1,46.50 $,04/24/24;07:54:36 pm,"Suite 335 1633 Cole Loaf, Kingville, LA 22356-2257",46.5,46.5,46.5,2024-04-24 19:54:36.000,2024-04-24,2024,4,24,44557,[],()
73837,45027,19111,2,26.75 €,"08:30:47,08/29/24",,32.1,32.1,64.2,2024-08-29 08:30:47.000,2024-08-29,2024,8,29,45027,[],()
63132,45608,19175,1,37.00USD,02:35:39; 1-SEP-2024,,37.0,37.0,37.0,2024-09-01 02:35:39.000,2024-09-01,2024,9,1,45608,[],()
64413,44770,19156,2,$41.00,11:57:06 P.M.;11/22/24,NULL,41.0,41.0,82.0,2024-11-22 23:57:06.000,2024-11-22,2024,11,22,44770,[],()
62853,44570,19445,1,59. USD,"09:31:42 pm, 8-March-2025",,59.0,59.0,59.0,2025-03-08 21:31:42.000,2025-03-08,2025,3,8,44570,[],()
64088,44953,18917,1,67.0USD,2025-01-06T04:09:10,"6584 Vanessa Loaf, South Keisha, NE 95393",67.0,67.0,67.0,2025-01-06 04:09:10.000,2025-01-06,2025,1,6,44953,[],()
64580,45433,19388,2,52.50 $,02/13/25 15:14:41,,52.5,52.5,105.0,2025-02-13 15:14:41.000,2025-02-13,2025,2,13,45433,[],()
69011,47167,19478,1,57.00USD,25.03.2025 01:27:27,NULL,57.0,57.0,57.0,2025-03-25 01:27:27.000,2025-03-25,2025,3,25,47208,[],()
63597,47450,18886,1,$67,"22:45:05, 12-Sep-2024",,67.0,67.0,67.0,2024-09-12 22:45:05.000,2024-09-12,2024,9,12,47450,[],()
72028,46326,18857,1,68USD,"03:12,2024-09-24",,68.0,68.0,68.0,2024-09-24 03:12:00.000,2024-09-24,2024,9,24,46326,[],()
72556,45782,19107,2,72.25 USD,03:17:08 am 2025-02-15,NULL,72.25,72.25,144.5,2025-02-15 03:17:08.000,2025-02-15,2025,2,15,45782,[],()
69720,45772,19072,1,62.75€,"06/22/24, 10:56",,75.3,75.3,75.3,2024-06-22 10:56:00.000,2024-06-22,2024,6,22,45772,[],()
69783,44567,18919,1,$20.5,20-October-2024 14:25,,20.5,20.5,20.5,2024-10-20 14:25:00.000,2024-10-20,2024,10,20,44567,[],()
65991,45679,19550,2,$35¢25,"01:39:20 AM,  1-December-2024",,3525.0,3525.0,7050.0,2024-12-01 01:39:20.000,2024-12-01,2024,12,1,45679,[],()
68143,46695,19237,2,67.€, 1-Sep-2024;02:56,NULL,80.39999999999999,80.39999999999999,160.8,2024-09-01 02:56:00.000,2024-09-01,2024,9,1,46695,[],()
69992,45855,18866,1,EUR21.5,30.01.2025 04:45:45,,25.8,25.8,25.8,2025-01-30 04:45:45.000,2025-01-30,2025,1,30,45855,[],()
64838,45094,19488,1,71.5 USD,06:02;2025-01-03,NULL,71.5,71.5,71.5,2025-01-03 06:02:00.000,2025-01-03,2025,1,3,45094,[],()
70300,45252,19185,1,USD 59.5,"10/18/24,03:51:00",,59.5,59.5,59.5,2024-10-18 03:51:00.000,2024-10-18,2024,10,18,45252,[],()
68224,45906,19167,2,$ 42.99,"18:44, 2025-01-26",,42.99,42.99,85.98,2025-01-26 18:44:00.000,2025-01-26,2025,1,26,45906,[],()
65551,46166,19247,1,€63,"24-November-2024, 18:21:57","Suite 440 722 Rocco Glens, Bahringerville, NV 68760",75.6,75.6,75.6,2024-11-24 18:21:57.000,2024-11-24,2024,11,24,46166,[],()
69156,45817,18901,1,€76.25,03/04/24;06:22:56,"2516 Esther Loaf, East Laticiaborough, NH 32278-0141",91.5,91.5,91.5,2024-03-04 06:22:56.000,2024-03-04,2024,3,4,45817,[],()
67440,45850,19211,1,USD48.99,"07:21, 01/01/25","78819 Sawayn Mountains, Trompmouth, OK 00497-1474",48.99,48.99,48.99,2025-01-01 07:21:00.000,2025-01-01,2025,1,1,45850,[],()
71790,46769,19137,1,$ 51.,16-October-2024;01:00,"3502 Jeromy Corner, North Sol, HI 45275-4149",51.0,51.0,51.0,2024-10-16 01:00:00.000,2024-10-16,2024,10,16,46769,[],()
69690,47172,19173,1,USD59,"2024-09-02, 06:45:36 am",,59.0,59.0,59.0,2024-09-02 06:45:36.000,2024-09-02,2024,9,2,47172,[],()
73402,46720,19289,1,USD32.0,04:01:29 08/02/24,,32.0,32.0,32.0,2024-08-02 04:01:29.000,2024-08-02,2024,8,2,46720,[],()
67793,46090,19563,3,69.25 €," 5-February-2025, 04:03:34 P.M.",NULL,83.1,83.1,249.3,2025-02-05 16:03:34.000,2025-02-05,2025,2,5,46090,[],()
67022,47066,19121,1,71.0 EUR,00:30 2025-01-21,,85.2,85.2,85.2,2025-01-21 00:30:00.000,2025-01-21,2025,1,21,47066,[],()
72017,46937,19587,5,32.25 EUR,10/21/24 22:00:14,"721 Mante Fork, New Leif, OH 96093",38.699999999999996,38.699999999999996,193.5,2024-10-21 22:00:14.000,2024-10-21,2024,10,21,46937,[],()
72873,44440,19438,2,$ 72.75,"2024-09-21,07:28",,72.75,72.75,145.5,2024-09-21 07:28:00.000,2024-09-21,2024,9,21,44440,[],()
65562,45920,19279,1,18.0 $,"28-Jan-2025, 16:55:11",,18.0,18.0,18.0,2025-01-28 16:55:11.000,2025-01-28,2025,1,28,45920,[],()
64564,46305,18974,2,€40¢25,"2024-05-03, 00:11:58","Apt. 702 769 Murazik Highway, Willyborough, WV 10452-3464",4830.0,4830.0,9660.0,2024-05-03 00:11:58.000,2024-05-03,2024,5,3,46305,[],()
70314,44826,19040,4,$19.75,"17:49,23-December-2024",,19.75,19.75,79.0,2024-12-23 17:49:00.000,2024-12-23,2024,12,23,44826,[],()
72971,45539,19142,1,38.00USD,09/06/24 10:10:58 P.M.,,38.0,38.0,38.0,2024-09-06 22:10:58.000,2024-09-06,2024,9,6,45539,[],()
66444,46668,18874,1,USD 55.00,"2024-07-03,04:41:22",NULL,55.0,55.0,55.0,2024-07-03 04:41:22.000,2024-07-03,2024,7,3,46668,[],()
72142,46081,19486,1,€45¢50,26-December-2024;10:24:05 PM,"78420 Chester Tunnel, Kuphaltown, MD 79070-0817",5460.0,5460.0,5460.0,2024-12-26 22:24:05.000,2024-12-26,2024,12,26,46081,[],()
70801,47447,18971,1,EUR 54.5,"2025-07-17,07:44:29 A.M.",NULL,65.39999999999999,65.39999999999999,65.4,2025-07-17 07:44:29.000,2025-07-17,2025,7,17,47063,[],()
66418,45427,18948,1,20$75¢,2025-05-10T07:37:23.898,NULL,2075.0,2075.0,2075.0,2025-05-10 07:37:23.898,2025-05-10,2025,5,10,45427,[],()
62998,45044,18927,1,$63.75,Sun Dec 15 02:21:09 2024,"4267 Dirk Cliff, New Marjorymouth, PA 73279",63.75,63.75,63.75,2024-12-15 02:21:09.000,2024-12-15,2024,12,15,45044,[],()
64650,45563,19101,1,€ 70.75,"10/04/24,11:56:37",,84.89999999999999,84.89999999999999,84.9,2024-10-04 11:56:37.000,2024-10-04,2024,10,4,45563,[],()
65104,46010,18929,2,45.0$, 7-Jul-2024 06:06,"Apt. 278 682 Yost Avenue, West Corrina, AZ 55572-5900",45.0,45.0,90.0,2024-07-07 06:06:00.000,2024-07-07,2024,7,7,46010,[],()
66501,47007,19411,2,43.75 EUR,21:02 07/06/24,,52.5,52.5,105.0,2024-07-06 21:02:00.000,2024-07-06,2024,7,6,47007,[],()
67972,45311,19535,2,64.0€,2024-08-13T14:19:03.322,,76.8,76.8,153.6,2024-08-13 14:19:03.322,2024-08-13,2024,8,13,45311,[],()
64477,46890,19475,1,39.50€,2024-11-05T05:31:43.089,NULL,47.4,47.4,47.4,2024-11-05 05:31:43.089,2024-11-05,2024,11,5,46890,[],()
65835,47013,19368,1,$28.5,07:02:20;22-October-2024,,28.5,28.5,28.5,2024-10-22 07:02:20.000,2024-10-22,2024,10,22,47013,[],()
67862,45257,19359,1,EUR 47.00, 9-Sep-2024;04:53:40 A.M.,,56.4,56.4,56.4,2024-09-09 04:53:40.000,2024-09-09,2024,9,9,45257,[],()
71987,46759,19266,1,€49¢50,2025-02-15 11:10:46,,5940.0,5940.0,5940.0,2025-02-15 11:10:46.000,2025-02-15,2025,2,15,46759,[],()
71242,44940,19414,1,$ 58.25,"04:19:36, 08/07/25",,58.25,58.25,58.25,2025-08-07 04:19:36.000,2025-08-07,2025,8,7,44940,[],()
72791,46079,18908,1,43.5$,"2025-01-20, 16:52:58","Suite 110 8617 Wes Manor, Nienowmouth, AZ 40156-4440",43.5,43.5,43.5,2025-01-20 16:52:58.000,2025-01-20,2025,1,20,46079,[],()
65440,47065,19193,1,16.00€,21-Sep-2024;08:06:04 P.M.,NULL,19.2,19.2,19.2,2024-09-21 20:06:04.000,2024-09-21,2024,9,21,47065,[],()
69204,46793,19030,3,24.75 $,2025-04-19 11:52,,24.75,24.75,74.25,2025-04-19 11:52:00.000,2025-04-19,2025,4,19,46793,[],()
68414,45049,19091,1,$ 24.50,2024-06-14 07:22:42 AM,"46135 Deon Forge, Tabethaburgh, MS 52009",24.5,24.5,24.5,2024-06-14 07:22:42.000,2024-06-14,2024,6,14,45049,[],()
72729,47096,18850,1,$33.0, 9-November-2024 22:39:14,"Suite 407 2662 Lashay Common, East Garrett, KS 18559-8428",33.0,33.0,33.0,2024-11-09 22:39:14.000,2024-11-09,2024,11,9,47096,[],()
65243,46789,19544,1,USD41.75,11:16:58 P.M.;2024-06-08,,41.75,41.75,41.75,2024-06-08 23:16:58.000,2024-06-08,2024,6,8,46789,[],()
70336,46137,19208,2,56.99 €,2024-08-13T03:46:44.565,"84208 Rolf Roads, Sharitafurt, DE 85104-3737",68.388,68.388,136.78,2024-08-13 03:46:44.565,2024-08-13,2024,8,13,46137,[],()
68728,45490,19186,1,26$,2024-09-28T17:51:03,,26.0,26.0,26.0,2024-09-28 17:51:03.000,2024-09-28,2024,9,28,45490,[],()
65761,47066,19571,2,17.5 USD," 1-December-2024,21:28:42",,17.5,17.5,35.0,2024-12-01 21:28:42.000,2024-12-01,2024,12,1,47066,[],()
73811,47323,18897,1,53.5 USD,"2025-02-27, 12:20:56 AM",,53.5,53.5,53.5,2025-02-27 00:20:56.000,2025-02-27,2025,2,27,47323,[],()
73438,46228,19350,1,€ 28.25,2024-10-06;18:39:26,"Apt. 646 83932 Eugenio Ports, Lake Silvanashire, NM 73569",33.9,33.9,33.9,2024-10-06 18:39:26.000,2024-10-06,2024,10,6,46228,[],()
67506,47096,19415,1,15.50USD,09:54:49 12/11/24,NULL,15.5,15.5,15.5,2024-12-11 09:54:49.000,2024-12-11,2024,12,11,47096,[],()
69249,46841,18923,1,27. €,"08:02, 06/01/25","251 Gidget Crossing, West Tilda, VA 82627",32.4,32.4,32.4,2025-06-01 08:02:00.000,2025-06-01,2025,6,1,46841,[],()
65185,46957,19146,1,65 $,15-March-2025 21:25:26,"2112 Luann Port, Jacelynberg, NJ 27829-3725",65.0,65.0,65.0,2025-03-15 21:25:26.000,2025-03-15,2025,3,15,46957,[],()
66632,45491,18899,1,$ 28.00,"17:42, 01/10/25","Suite 948 8062 Rosenbaum Springs, Harveyhaven, MA 14197",28.0,28.0,28.0,2025-01-10 17:42:00.000,2025-01-10,2025,1,10,45491,[],()
72678,47387,19026,5,USD21.00,"2024-09-21, 20:31",NULL,21.0,21.0,105.0,2024-09-21 20:31:00.000,2024-09-21,2024,9,21,47387,[],()
64733,44474,19531,1,€29¢75,15:39;2025-02-21,"Suite 714 684 Botsford Pine, Tannerville, CA 17350",3570.0,3570.0,3570.0,2025-02-21 15:39:00.000,2025-02-21,2025,2,21,44474,[],()
72100,47363,18933,1,$ 37.50,"26-Aug-2025,21:10:51",NULL,37.5,37.5,37.5,2025-08-26 21:10:51.000,2025-08-26,2025,8,26,47363,[],()
67726,47483,19192,3,USD62.00,01:09:23 2024-10-26,"59839 Hauck Pine, Metzchester, OH 04201-3616",62.0,62.0,186.0,2024-10-26 01:09:23.000,2024-10-26,2024,10,26,47483,[],()
70506,46314,18996,1,$47.50,2024-12-30T10:53:05,NULL,47.5,47.5,47.5,2024-12-30 10:53:05.000,2024-12-30,2024,12,30,46314,[],()
71601,46584,19505,1,17$,"2024-12-22, 01:49:23 P.M.",,17.0,17.0,17.0,2024-12-22 13:49:23.000,2024-12-22,2024,12,22,46584,[],()
71726,47084,19216,1,62.00USD,2024-12-15T00:53:24,,62.0,62.0,62.0,2024-12-15 00:53:24.000,2024-12-15,2024,12,15,47084,[],()
72588,46458,18851,1,61.5$,15:40;2025-05-24,,61.5,61.5,61.5,2025-05-24 15:40:00.000,2025-05-24,2025,5,24,46458,[],()
69766,47580,18928,3,USD 18.75,"07:47:18 A.M., 21-Jan-2025",NULL,18.75,18.75,56.25,2025-01-21 07:47:18.000,2025-01-21,2025,1,21,47580,[],()
64044,47338,19476,1,EUR 20.5,"19-October-2024, 08:27:59","958 Zulauf Lodge, Izolaburgh, ME 53005-8321",24.599999999999998,24.599999999999998,24.6,2024-10-19 08:27:59.000,2024-10-19,2024,10,19,47338,[],()
63863,47578,19333,1,30.25USD,06:30:48 2024-09-17,"Apt. 353 950 Schoen Mountain, South Davinachester, NE 21867-9337",30.25,30.25,30.25,2024-09-17 06:30:48.000,2024-09-17,2024,9,17,47578,[],()
67556,47015,19516,1,36.5$,2024-11-21T14:48:37,"Apt. 421 32379 Bauch Branch, North Elliottland, IA 60167",36.5,36.5,36.5,2024-11-21 14:48:37.000,2024-11-21,2024,11,21,47015,[],()
70322,44982,19079,1,€25¢75,11:45 2024-10-24,"559 Elida Cape, Clorindaport, MD 85716-7691",3090.0,3090.0,3090.0,2024-10-24 11:45:00.000,2024-10-24,2024,10,24,44982,[],()
65879,46075,19131,5,USD56.75,2024-07-17T09:25:57,"Apt. 857 20568 Murazik Springs, West Kortneyshire, TN 54642",56.75,56.75,283.75,2024-07-17 09:25:57.000,2024-07-17,2024,7,17,45712,[],()
71935,44434,19163,2,14.50 $,"2024-10-24, 09:20:27 AM",NULL,14.5,14.5,29.0,2024-10-24 09:20:27.000,2024-10-24,2024,10,24,44434,[],()
64112,46059,19524,1,$47.5,"18:36:09,2025-04-24","Apt. 331 81341 Koelpin Knolls, East Ernestside, CA 96086",47.5,47.5,47.5,2025-04-24 18:36:09.000,2025-04-24,2025,4,24,46059,[],()
66304,46508,19310,1,23.00$,"09/02/24, 04:14:57",,23.0,23.0,23.0,2024-09-02 04:14:57.000,2024-09-02,2024,9,2,46508,[],()
71735,45177,19093,2,27.25USD,"20:48:52, 2025-03-22",NULL,27.25,27.25,54.5,2025-03-22 20:48:52.000,2025-03-22,2025,3,22,45177,[],()
72745,45680,19284,1,€50.99,"2024-06-02, 11:57:19 am",NULL,61.188,61.188,61.19,2024-06-02 11:57:19.000,2024-06-02,2024,6,2,45680,[],()
66952,45352,18945,1,47.99USD,03/02/25 18:27,"Suite 535 1879 Kessler Skyway, Port Adalbertoside, NV 83592-1230",47.99,47.99,47.99,2025-03-02 18:27:00.000,2025-03-02,2025,3,2,45352,[],()
68603,45658,19518,1,$ 25.5,19:10:43;15-Oct-2024,"Apt. 492 174 Homenick Vista, Effertztown, UT 72944-0170",25.5,25.5,25.5,2024-10-15 19:10:43.000,2024-10-15,2024,10,15,45658,[],()
68080,46233,19054,1,USD41.99,2024-11-17T11:27:04,,41.99,41.99,41.99,2024-11-17 11:27:04.000,2024-11-17,2024,11,17,46233,[],()
69515,44848,18972,1,25.USD,"10:24:00 PM, 8-January-2025",,25.0,25.0,25.0,2025-01-08 22:24:00.000,2025-01-08,2025,1,8,44848,[],()
66893,46686,19323,1,EUR41.25,28-March-2025;11:21:40,"5497 Marco Turnpike, Schillerfort, ND 60769",49.5,49.5,49.5,2025-03-28 11:21:40.000,2025-03-28,2025,3,28,46686,[],()
69596,46297,18857,1,$73.99,10/06/24 00:14,,73.99,73.99,73.99,2024-10-06 00:14:00.000,2024-10-06,2024,10,6,46297,[],()
66083,46847,19157,1,€ 30.0,05:14 2024-03-24,,36.0,36.0,36.0,2024-03-24 05:14:00.000,2024-03-24,2024,3,24,46847,[],()
68551,47213,19385,1,€17¢75,09:18:03 2025-05-21,"669 Roselia Way, Howardfurt, WA 59466",2130.0,2130.0,2130.0,2025-05-21 09:18:03.000,2025-05-21,2025,5,21,47213,[],()
66195,46088,19475,1,$44,"03:33:46, 2024-04-23",NULL,44.0,44.0,44.0,2024-04-23 03:33:46.000,2024-04-23,2024,4,23,46088,[],()
64569,46904,19330,2,EUR 63.0,"01/15/25,10:17",NULL,75.6,75.6,151.2,2025-01-15 10:17:00.000,2025-01-15,2025,1,15,46904,[],()
68261,46128,19070,2,EUR62.50,"21:47,12-APR-2025",,75.0,75.0,150.0,2025-04-12 21:47:00.000,2025-04-12,2025,4,12,46128,[],()
65166,46926,18994,1,40.50 $,05:32:08 2025-02-01,"576 Loriann Lock, East Nannetteland, CT 87816",40.5,40.5,40.5,2025-02-01 05:32:08.000,2025-02-01,2025,2,1,46926,[],()
70158,46688,19093,2,USD 27.75,"00:38,24-Apr-2025",,27.75,27.75,55.5,2025-04-24 00:38:00.000,2025-04-24,2025,4,24,46688,[],()
70198,46917,19534,1,$37¢75,"01:25:54 AM, 01/04/25",,3775.0,3775.0,3775.0,2025-01-04 01:25:54.000,2025-01-04,2025,1,4,46917,[],()
65645,46849,19416,1,€ 62.0,"11/07/24, 08:17:14 PM","Suite 995 3430 Sipes Ville, Port Lanelle, ID 65573-0998",74.39999999999999,74.39999999999999,74.4,2024-11-07 20:17:14.000,2024-11-07,2024,11,7,46849,[],()
63050,46948,19456,3,34.25 $,09:42 24-January-2025,,34.25,34.25,102.75,2025-01-24 09:42:00.000,2025-01-24,2025,1,24,46948,[],()
71446,46705,19281,1,39.USD,2024-12-13T00:23:44.111,NULL,39.0,39.0,39.0,2024-12-13 00:23:44.111,2024-12-13,2024,12,13,46705,[],()
72372,47224,19401,1,58.75 $,2024-08-14T00:36:49,"Apt. 462 900 Feeney Mountains, Lesfurt, NH 62145",58.75,58.75,58.75,2024-08-14 00:36:49.000,2024-08-14,2024,8,14,47224,[],()
68095,45700,19306,2,USD38.99,"26-March-2025,01:50:34 A.M.",,38.99,38.99,77.98,2025-03-26 01:50:34.000,2025-03-26,2025,3,26,45700,[],()
67083,47283,18941,1,USD 59.99,"07:14:13 AM, 10/04/24","Suite 270 498 Daugherty Lodge, East Candyce, UT 45835-6645",59.99,59.99,59.99,2024-10-04 07:14:13.000,2024-10-04,2024,10,4,47283,[],()
63267,44633,19003,1,38.5€,"02/20/25,10:23:50","Suite 431 157 Schmitt Mountain, East Cyrus, VA 15045-0451",46.199999999999996,46.199999999999996,46.2,2025-02-20 10:23:50.000,2025-02-20,2025,2,20,44633,[],()
72565,45624,19541,1,EUR 27.0,"19:20, 14-Jul-2024","Suite 539 3643 Jordan Lane, Samtown, AK 73368-2876",32.4,32.4,32.4,2024-07-14 19:20:00.000,2024-07-14,2024,7,14,45624,[],()
69458,46590,19442,1,49€75¢,"08:09:42, 4-Sep-2024",,5970.0,5970.0,5970.0,2024-09-04 08:09:42.000,2024-09-04,2024,9,4,46590,[],()
63589,46595,19115,1,€ 53.0,2025-01-13T13:15:25,NULL,63.599999999999994,63.599999999999994,63.6,2025-01-13 13:15:25.000,2025-01-13,2025,1,13,46595,[],()
67404,45126,18908,3,€ 48.99,"01:52, 2024-10-22",,58.788,58.788,176.36,2024-10-22 01:52:00.000,2024-10-22,2024,10,22,45126,[],()
72460,45100,19306,1,38.50USD,"19:40,2025-01-04",,38.5,38.5,38.5,2025-01-04 19:40:00.000,2025-01-04,2025,1,4,45796,[],()
72189,46013,19320,1,22.50$,05:24:29 PM 02/10/25,,22.5,22.5,22.5,2025-02-10 17:24:29.000,2025-02-10,2025,2,10,46013,[],()
64991,44894,19273,5,$ 46.00,2024-07-30T22:50:10,,46.0,46.0,230.0,2024-07-30 22:50:10.000,2024-07-30,2024,7,30,44894,[],()
70535,47242,19342,1,EUR 37.75,"04:27:34 A.M.,2024-11-06",NULL,45.3,45.3,45.3,2024-11-06 04:27:34.000,2024-11-06,2024,11,6,47242,[],()
68643,47208,19518,2,$ 27.0,02/11/25 07:29,"Apt. 964 28310 Erick Hill, Zboncakmouth, AK 07825",27.0,27.0,54.0,2025-02-11 07:29:00.000,2025-02-11,2025,2,11,47208,[],()
70223,47001,19217,1,31.0$,02:39;22-June-2024,NULL,31.0,31.0,31.0,2024-06-22 02:39:00.000,2024-06-22,2024,6,22,47001,[],()
72593,46066,19116,2,USD 16.75,"2024-11-17,14:14",NULL,16.75,16.75,33.5,2024-11-17 14:14:00.000,2024-11-17,2024,11,17,46066,[],()
66386,47270,19211,1,$ 46.0,"09:48, 03/11/24",,46.0,46.0,46.0,2024-03-11 09:48:00.000,2024-03-11,2024,3,11,47270,[],()
73441,45974,18930,1,$37¢50,2025-02-10T13:15:04.464,NULL,3750.0,3750.0,3750.0,2025-02-10 13:15:04.464,2025-02-10,2025,2,10,45974,[],()
72313,44576,18915,1,66.00USD,"2024-12-26,09:36",,66.0,66.0,66.0,2024-12-26 09:36:00.000,2024-12-26,2024,12,26,44576,[],()
66073,46452,19199,1,EUR 19.0,2024-07-01;06:39:29 pm,,22.8,22.8,22.8,2024-07-01 18:39:29.000,2024-07-01,2024,7,1,46452,[],()
69887,47407,19024,1,$ 60.5,"04:04:37 PM, 2024-07-12","90448 Francisco Alley, West Rachalland, MN 19192",60.5,60.5,60.5,2024-07-12 16:04:37.000,2024-07-12,2024,7,12,47407,[],()
69600,45187,19057,1,$ 70.0,"2024-06-17, 23:34",NULL,70.0,70.0,70.0,2024-06-17 23:34:00.000,2024-06-17,2024,6,17,45187,[],()
66214,46118,19579,1,25.75€,"28-Oct-2024, 07:41:51 pm",NULL,30.9,30.9,30.9,2024-10-28 19:41:51.000,2024-10-28,2024,10,28,46118,[],()
65590,47163,19004,1,$ 71.00,"10:51:48 pm, 08/02/24",NULL,71.0,71.0,71.0,2024-08-02 22:51:48.000,2024-08-02,2024,8,2,47163,[],()
69677,47430,18949,1,€ 32.0,"10:10,12/25/24",NULL,38.4,38.4,38.4,2024-12-25 10:10:00.000,2024-12-25,2024,12,25,47430,[],()
73388,46007,19417,1,21€50¢," 9-JAN-2025,09:44:30",,2580.0,2580.0,2580.0,2025-01-09 09:44:30.000,2025-01-09,2025,1,9,46007,[],()
66998,44461,18956,1,USD53.,2025-02-08 11:17:01 am,NULL,53.0,53.0,53.0,2025-02-08 11:17:01.000,2025-02-08,2025,2,8,44461,[],()
67223,46802,19588,1,67.0 $,"19:03:02, 2025-04-24","Apt. 973 6559 Dare Centers, Hoegerhaven, ME 53034-7047",67.0,67.0,67.0,2025-04-24 19:03:02.000,2025-04-24,2025,4,24,47000,[],()
68206,46476,19093,1,25.75$,20-July-2024;07:13,NULL,25.75,25.75,25.75,2024-07-20 07:13:00.000,2024-07-20,2024,7,20,46476,[],()
71091,46172,19174,1,30.5 USD,"2024-10-26, 22:47:15","Suite 976 2985 Zandra Vista, Lynchhaven, AK 06345-0951",30.5,30.5,30.5,2024-10-26 22:47:15.000,2024-10-26,2024,10,26,46172,[],()
